zamestnanec_id,stredisko_id,obdobi,zakladni_mzda,odmeny,hruba_mzda_celkem,soc_pojisteni_zam,zdr_pojisteni_zam,soc_pojisteni_firma,zdr_pojisteni_firma,dan_z_prijmu,cista_mzda,celkove_naklady_firma
EMP0105,STR012,2024-09,41179.0,0.0,41179.0,2676.64,1853.05,10212.39,3706.11,5497.4,31151.91,55097.5
EMP0105,STR012,2024-10,41179.0,3083.32,44262.32,2676.64,1853.05,10212.39,3706.11,5497.4,33310.234,58180.82
EMP0105,STR012,2024-11,41179.0,3485.86,44664.86,2676.64,1853.05,10212.39,3706.11,5497.4,33592.012,58583.36
EMP0105,STR012,2024-12,41179.0,0.0,41179.0,2676.64,1853.05,10212.39,3706.11,5497.4,31151.91,55097.5
EMP0105,STR012,2025-01,41179.0,0.0,41179.0,2676.64,1853.05,10212.39,3706.11,5497.4,31151.91,55097.5
EMP0105,STR012,2025-02,41179.0,0.0,41179.0,2676.64,1853.05,10212.39,3706.11,5497.4,31151.91,55097.5
EMP0105,STR012,2025-03,41179.0,0.0,41179.0,2676.64,1853.05,10212.39,3706.11,5497.4,31151.91,55097.5
EMP0105,STR012,2025-04,41179.0,0.0,41179.0,2676.64,1853.05,10212.39,3706.11,5497.4,31151.91,55097.5
EMP0105,STR012,2025-05,41179.0,0.0,41179.0,2676.64,1853.05,10212.39,3706.11,5497.4,31151.91,55097.5
EMP0105,STR012,2025-06,41179.0,0.0,41179.0,2676.64,1853.05,10212.39,3706.11,5497.4,31151.91,55097.5
EMP0105,STR012,2025-07,41179.0,0.0,41179.0,2676.64,1853.05,10212.39,3706.11,5497.4,31151.91,55097.5
EMP0105,STR012,2025-08,41179.0,0.0,41179.0,2676.64,1853.05,10212.39,3706.11,5497.4,31151.91,55097.5
EMP0105,STR012,2025-09,41179.0,0.0,41179.0,2676.64,1853.05,10212.39,3706.11,5497.4,31151.91,55097.5
EMP0105,STR012,2025-10,41179.0,0.0,41179.0,2676.64,1853.05,10212.39,3706.11,5497.4,31151.91,55097.5
EMP0105,STR012,2025-11,41179.0,6145.22,47324.22,2676.64,1853.05,10212.39,3706.11,5497.4,35453.564,61242.72
EMP0105,STR012,2025-12,41179.0,0.0,41179.0,2676.64,1853.05,10212.39,3706.11,5497.4,31151.91,55097.5
EMP0106,STR048,2023-01,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2023-02,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2023-03,117407.0,925.28,118332.28,7631.45,5283.31,29116.94,10566.63,15673.84,89466.09599999999,158015.85
EMP0106,STR048,2023-04,117407.0,11174.39,128581.39,7631.45,5283.31,29116.94,10566.63,15673.84,96640.473,168264.96
EMP0106,STR048,2023-05,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2023-06,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2023-07,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2023-08,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2023-09,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2023-10,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2023-11,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2023-12,117407.0,510.8,117917.8,7631.45,5283.31,29116.94,10566.63,15673.84,89175.95999999999,157601.37
EMP0106,STR048,2024-01,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2024-02,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2024-03,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2024-04,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2024-05,117407.0,5905.24,123312.24,7631.45,5283.31,29116.94,10566.63,15673.84,92952.068,162995.81
EMP0106,STR048,2024-06,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2024-07,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2024-08,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2024-09,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2024-10,117407.0,3306.67,120713.67,7631.45,5283.31,29116.94,10566.63,15673.84,91133.06899999999,160397.24
EMP0106,STR048,2024-11,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2024-12,117407.0,9981.48,127388.48,7631.45,5283.31,29116.94,10566.63,15673.84,95805.43599999999,167072.05
EMP0106,STR048,2025-01,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2025-02,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2025-03,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2025-04,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2025-05,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2025-06,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2025-07,117407.0,14538.24,131945.24,7631.45,5283.31,29116.94,10566.63,15673.84,98995.16799999999,171628.81
EMP0106,STR048,2025-08,117407.0,5778.93,123185.93,7631.45,5283.31,29116.94,10566.63,15673.84,92863.651,162869.5
EMP0106,STR048,2025-09,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2025-10,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2025-11,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0106,STR048,2025-12,117407.0,0.0,117407.0,7631.45,5283.31,29116.94,10566.63,15673.84,88818.4,157090.57
EMP0107,STR025,2023-01,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2023-02,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2023-03,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2023-04,69735.0,5751.53,75486.53,4532.78,3138.07,17294.28,6276.15,9309.62,56780.600999999995,99056.96
EMP0107,STR025,2023-05,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2023-06,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2023-07,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2023-08,69735.0,1448.63,71183.63,4532.78,3138.07,17294.28,6276.15,9309.62,53768.570999999996,94754.06
EMP0107,STR025,2023-09,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2023-10,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2023-11,69735.0,8235.25,77970.25,4532.78,3138.07,17294.28,6276.15,9309.62,58519.205,101540.68
EMP0107,STR025,2023-12,69735.0,6270.97,76005.97,4532.78,3138.07,17294.28,6276.15,9309.62,57144.209,99576.4
EMP0107,STR025,2024-01,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2024-02,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2024-03,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2024-04,69735.0,3807.9,73542.9,4532.78,3138.07,17294.28,6276.15,9309.62,55420.06,97113.33
EMP0107,STR025,2024-05,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2024-06,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2024-07,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2024-08,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2024-09,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2024-10,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2024-11,69735.0,4642.25,74377.25,4532.78,3138.07,17294.28,6276.15,9309.62,56004.104999999996,97947.68
EMP0107,STR025,2024-12,69735.0,2854.65,72589.65,4532.78,3138.07,17294.28,6276.15,9309.62,54752.784999999996,96160.08
EMP0107,STR025,2025-01,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2025-02,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2025-03,69735.0,5368.23,75103.23,4532.78,3138.07,17294.28,6276.15,9309.62,56512.291,98673.66
EMP0107,STR025,2025-04,69735.0,8293.35,78028.35,4532.78,3138.07,17294.28,6276.15,9309.62,58559.875,101598.78
EMP0107,STR025,2025-05,69735.0,10004.95,79739.95,4532.78,3138.07,17294.28,6276.15,9309.62,59757.994999999995,103310.38
EMP0107,STR025,2025-06,69735.0,5633.59,75368.59,4532.78,3138.07,17294.28,6276.15,9309.62,56698.043,98939.02
EMP0107,STR025,2025-07,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2025-08,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2025-09,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2025-10,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2025-11,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0107,STR025,2025-12,69735.0,0.0,69735.0,4532.78,3138.07,17294.28,6276.15,9309.62,52754.53,93305.43
EMP0110,STR018,2023-01,88898.0,1925.77,90823.77,5778.37,4000.41,22046.7,8000.82,11867.88,68599.379,120871.29
EMP0110,STR018,2023-02,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2023-03,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2023-04,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2023-05,88898.0,9303.57,98201.57,5778.37,4000.41,22046.7,8000.82,11867.88,73763.83899999999,128249.09
EMP0110,STR018,2023-06,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2023-07,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2023-08,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2023-09,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2023-10,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2023-11,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2023-12,88898.0,3028.78,91926.78,5778.37,4000.41,22046.7,8000.82,11867.88,69371.48599999999,121974.3
EMP0110,STR018,2024-01,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2024-02,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2024-03,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2024-04,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2024-05,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2024-06,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2024-07,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2024-08,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2024-09,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2024-10,88898.0,3670.57,92568.57,5778.37,4000.41,22046.7,8000.82,11867.88,69820.739,122616.09
EMP0110,STR018,2024-11,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2024-12,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2025-01,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2025-02,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2025-03,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2025-04,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2025-05,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2025-06,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2025-07,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2025-08,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2025-09,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2025-10,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2025-11,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0110,STR018,2025-12,88898.0,0.0,88898.0,5778.37,4000.41,22046.7,8000.82,11867.88,67251.34,118945.52
EMP0111,STR027,2023-01,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2023-02,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2023-03,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2023-04,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2023-05,47832.0,6507.31,54339.31,3109.08,2152.44,11862.34,4304.88,6385.57,40740.027,70506.53
EMP0111,STR027,2023-06,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2023-07,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2023-08,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2023-09,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2023-10,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2023-11,47832.0,327.88,48159.88,3109.08,2152.44,11862.34,4304.88,6385.57,36414.42600000001,64327.1
EMP0111,STR027,2023-12,47832.0,4885.01,52717.01,3109.08,2152.44,11862.34,4304.88,6385.57,39604.417,68884.23
EMP0111,STR027,2024-01,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2024-02,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2024-03,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2024-04,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2024-05,47832.0,5352.39,53184.39,3109.08,2152.44,11862.34,4304.88,6385.57,39931.583000000006,69351.61
EMP0111,STR027,2024-06,47832.0,1788.25,49620.25,3109.08,2152.44,11862.34,4304.88,6385.57,37436.685000000005,65787.47
EMP0111,STR027,2024-07,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2024-08,47832.0,3085.56,50917.56,3109.08,2152.44,11862.34,4304.88,6385.57,38344.802,67084.78
EMP0111,STR027,2024-09,47832.0,5504.96,53336.96,3109.08,2152.44,11862.34,4304.88,6385.57,40038.382000000005,69504.18
EMP0111,STR027,2024-10,47832.0,37.99,47869.99,3109.08,2152.44,11862.34,4304.88,6385.57,36211.503000000004,64037.21
EMP0111,STR027,2024-11,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2024-12,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2025-01,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2025-02,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2025-03,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2025-04,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2025-05,47832.0,1424.29,49256.29,3109.08,2152.44,11862.34,4304.88,6385.57,37181.913,65423.51
EMP0111,STR027,2025-06,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2025-07,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2025-08,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2025-09,47832.0,6882.4,54714.4,3109.08,2152.44,11862.34,4304.88,6385.57,41002.590000000004,70881.62
EMP0111,STR027,2025-10,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2025-11,47832.0,0.0,47832.0,3109.08,2152.44,11862.34,4304.88,6385.57,36184.91,63999.22
EMP0111,STR027,2025-12,47832.0,3962.73,51794.73,3109.08,2152.44,11862.34,4304.88,6385.57,38958.821,67961.95
EMP0113,STR043,2023-01,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2023-02,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2023-03,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2023-04,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2023-05,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2023-06,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2023-07,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2023-08,32178.0,4425.84,36603.84,2091.57,1448.01,7980.14,2896.02,4295.76,27440.748,47480.0
EMP0113,STR043,2023-09,32178.0,1960.5,34138.5,2091.57,1448.01,7980.14,2896.02,4295.76,25715.01,45014.66
EMP0113,STR043,2023-10,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2023-11,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2023-12,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2024-01,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2024-02,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2024-03,32178.0,4434.17,36612.17,2091.57,1448.01,7980.14,2896.02,4295.76,27446.578999999998,47488.33
EMP0113,STR043,2024-04,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2024-05,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2024-06,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2024-07,32178.0,1012.1,33190.1,2091.57,1448.01,7980.14,2896.02,4295.76,25051.13,44066.26
EMP0113,STR043,2024-08,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2024-09,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2024-10,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2024-11,32178.0,2450.13,34628.13,2091.57,1448.01,7980.14,2896.02,4295.76,26057.751,45504.29
EMP0113,STR043,2024-12,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2025-01,32178.0,2205.48,34383.48,2091.57,1448.01,7980.14,2896.02,4295.76,25886.496,45259.64
EMP0113,STR043,2025-02,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2025-03,32178.0,4565.94,36743.94,2091.57,1448.01,7980.14,2896.02,4295.76,27538.818,47620.1
EMP0113,STR043,2025-04,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2025-05,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2025-06,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2025-07,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2025-08,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2025-09,32178.0,880.97,33058.97,2091.57,1448.01,7980.14,2896.02,4295.76,24959.339,43935.13
EMP0113,STR043,2025-10,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2025-11,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0113,STR043,2025-12,32178.0,0.0,32178.0,2091.57,1448.01,7980.14,2896.02,4295.76,24342.66,43054.16
EMP0114,STR001,2023-01,55731.0,0.0,55731.0,3622.52,2507.89,13821.29,5015.79,7440.09,42160.5,74568.08
EMP0114,STR001,2023-02,55731.0,0.0,55731.0,3622.52,2507.89,13821.29,5015.79,7440.09,42160.5,74568.08
EMP0114,STR001,2023-03,55731.0,0.0,55731.0,3622.52,2507.89,13821.29,5015.79,7440.09,42160.5,74568.08
EMP0114,STR001,2023-04,55731.0,0.0,55731.0,3622.52,2507.89,13821.29,5015.79,7440.09,42160.5,74568.08
EMP0114,STR001,2023-05,55731.0,0.0,55731.0,3622.52,2507.89,13821.29,5015.79,7440.09,42160.5,74568.08
EMP0114,STR001,2023-06,55731.0,4336.02,60067.020000000004,3622.52,2507.89,13821.29,5015.79,7440.09,45195.714,78904.1
EMP0114,STR001,2023-07,55731.0,0.0,55731.0,3622.52,2507.89,13821.29,5015.79,7440.09,42160.5,74568.08
EMP0114,STR001,2023-08,55731.0,448.23,56179.23,3622.52,2507.89,13821.29,5015.79,7440.09,42474.261,75016.31
EMP0114,STR001,2023-09,55731.0,0.0,55731.0,3622.52,2507.89,13821.29,5015.79,7440.09,42160.5,74568.08
EMP0114,STR001,2023-10,55731.0,0.0,55731.0,3622.52,2507.89,13821.29,5015.79,7440.09,42160.5,74568.08
EMP0114,STR001,2023-11,55731.0,0.0,55731.0,3622.52,2507.89,13821.29,5015.79,7440.09,42160.5,74568.08
EMP0114,STR001,2023-12,55731.0,0.0,55731.0,3622.52,2507.89,13821.29,5015.79,7440.09,42160.5,74568.08
EMP0114,STR001,2024-01,55731.0,0.0,55731.0,3622.52,2507.89,13821.29,5015.79,7440.09,42160.5,74568.08
EMP0114,STR001,2024-02,55731.0,0.0,55731.0,3622.52,2507.89,13821.29,5015.79,7440.09,42160.5,74568.08
EMP0114,STR001,2024-03,55731.0,0.0,55731.0,3622.52,2507.89,13821.29,5015.79,7440.09,42160.5,74568.08
EMP0114,STR001,2024-04,55731.0,0.0,55731.0,3622.52,2507.89,13821.29,5015.79,7440.09,42160.5,74568.08
EMP0114,STR001,2024-05,55731.0,0.0,55731.0,3622.52,2507.89,13821.29,5015.79,7440.09,42160.5,74568.08
EMP0114,STR001,2024-06,55731.0,0.0,55731.0,3622.52,2507.89,13821.29,5015.79,7440.09,42160.5,74568.08
EMP0114,STR001,2024-07,55731.0,0.0,55731.0,3622.52,2507.89,13821.29,5015.79,7440.09,42160.5,74568.08
